frame,r:uh01_tx,r:uh01_ty,r:uh01_tz,r:uh02_tx,r:uh02_ty,r:uh02_tz,r:uh03_tx,r:uh03_ty,r:uh03_tz,r:uh04_tx,r:uh04_ty,r:uh04_tz,r:uh05_tx,r:uh05_ty,r:uh05_tz,r:uh06_tx,r:uh06_ty,r:uh06_tz,r:uh07_tx,r:uh07_ty,r:uh07_tz,r:uh08_tx,r:uh08_ty,r:uh08_tz,r:cl01_tx,r:cl01_ty,r:cl01_tz,r:cl02_tx,r:cl02_ty,r:cl02_tz,r:cl03_tx,r:cl03_ty,r:cl03_tz,r:cl04_tx,r:cl04_ty,r:cl04_tz,r:cl05_tx,r:cl05_ty,r:cl05_tz,r:cl06_tx,r:cl06_ty,r:cl06_tz,r:cl07_tx,r:cl07_ty,r:cl07_tz,r:cl08_tx,r:cl08_ty,r:cl08_tz,r:cl09_tx,r:cl09_ty,r:cl09_tz,r:cl010_tx,r:cl010_ty,r:cl010_tz,r:cl011_tx,r:cl011_ty,r:cl011_tz,r:cl012_tx,r:cl012_ty,r:cl012_tz,r:cl013_tx,r:cl013_ty,r:cl013_tz,r:cl014_tx,r:cl014_ty,r:cl014_tz,r:cl015_tx,r:cl015_ty,r:cl015_tz,r:cl016_tx,r:cl016_ty,r:cl016_tz,r:cl017_tx,r:cl017_ty,r:cl017_tz,r:cl018_tx,r:cl018_ty,r:cl018_tz,r:cl019_tx,r:cl019_ty,r:cl019_tz,r:cl020_tx,r:cl020_ty,r:cl020_tz,r:cl021_tx,r:cl021_ty,r:cl021_tz,r:cl022_tx,r:cl022_ty,r:cl022_tz,r:cl023_tx,r:cl023_ty,r:cl023_tz,r:cl024_tx,r:cl024_ty,r:cl024_tz,r:cl025_tx,r:cl025_ty,r:cl025_tz,r:cl026_tx,r:cl026_ty,r:cl026_tz,r:cl027_tx,r:cl027_ty,r:cl027_tz,r:cl036_tx,r:cl036_ty,r:cl036_tz,r:cl037_tx,r:cl037_ty,r:cl037_tz,r:nc01_tx,r:nc01_ty,r:nc01_tz,r:nc02_tx,r:nc02_ty,r:nc02_tz,r:nc03_tx,r:nc03_ty,r:nc03_tz,r:nc04_tx,r:nc04_ty,r:nc04_tz,r:nc05_tx,r:nc05_ty,r:nc05_tz,r:nc06_tx,r:nc06_ty,r:nc06_tz,r:nc07_tx,r:nc07_ty,r:nc07_tz,r:nc08_tx,r:nc08_ty,r:nc08_tz,r:nc09_tx,r:nc09_ty,r:nc09_tz,r:nc010_tx,r:nc010_ty,r:nc010_tz,r:nc011_tx,r:nc011_ty,r:nc011_tz,r:nc014_tx,r:nc014_ty,r:nc014_tz,r:nc015_tx,r:nc015_ty,r:nc015_tz,r:nc016_tx,r:nc016_ty,r:nc016_tz,r:nc017_tx,r:nc017_ty,r:nc017_tz,r:nc018_tx,r:nc018_ty,r:nc018_tz,r:nc019_tx,r:nc019_ty,r:nc019_tz,r:nc020_tx,r:nc020_ty,r:nc020_tz,r:nc021_tx,r:nc021_ty,r:nc021_tz,r:nc022_tx,r:nc022_ty,r:nc022_tz,r:nc023_tx,r:nc023_ty,r:nc023_tz,r:nc024_tx,r:nc024_ty,r:nc024_tz,r:nc025_tx,r:nc025_ty,r:nc025_tz,r:nc026_tx,r:nc026_ty,r:nc026_tz,r:nc027_tx,r:nc027_ty,r:nc027_tz,r:nc028_tx,r:nc028_ty,r:nc028_tz,r:nc029_tx,r:nc029_ty,r:nc029_tz,r:nc030_tx,r:nc030_ty,r:nc030_tz,r:nc031_tx,r:nc031_ty,r:nc031_tz,r:nc032_tx,r:nc032_ty,r:nc032_tz,r:nc033_tx,r:nc033_ty,r:nc033_tz,r:nc035_tx,r:nc035_ty,r:nc035_tz,r:nc036_tx,r:nc036_ty,r:nc036_tz,r:nc038_tx,r:nc038_ty,r:nc038_tz,r:nc039_tx,r:nc039_ty,r:nc039_tz,r:nc040_tx,r:nc040_ty,r:nc040_tz,r:nc041_tx,r:nc041_ty,r:nc041_tz,r:sp01_tx,r:sp01_ty,r:sp01_tz,r:sp02_tx,r:sp02_ty,r:sp02_tz,r:sp03_tx,r:sp03_ty,r:sp03_tz,r:sp04_tx,r:sp04_ty,r:sp04_tz,r:sp05_tx,r:sp05_ty,r:sp05_tz,r:sp06_tx,r:sp06_ty,r:sp06_tz,r:sp07_tx,r:sp07_ty,r:sp07_tz,r:sp08_tx,r:sp08_ty,r:sp08_tz,r:sp09_tx,r:sp09_ty,r:sp09_tz,r:sp010_tx,r:sp010_ty,r:sp010_tz,r:sp011_tx,r:sp011_ty,r:sp011_tz,r:sp012_tx,r:sp012_ty,r:sp012_tz,r:sp013_tx,r:sp013_ty,r:sp013_tz,r:sp014_tx,r:sp014_ty,r:sp014_tz,r:sp015_tx,r:sp015_ty,r:sp015_tz,r:sp016_tx,r:sp016_ty,r:sp016_tz,r:sp017_tx,r:sp017_ty,r:sp017_tz,r:sp018_tx,r:sp018_ty,r:sp018_tz,r:sp019_tx,r:sp019_ty,r:sp019_tz,r:sp020_tx,r:sp020_ty,r:sp020_tz,r:sp021_tx,r:sp021_ty,r:sp021_tz,r:sp022_tx,r:sp022_ty,r:sp022_tz,r:sp023_tx,r:sp023_ty,r:sp023_tz,r:sp024_tx,r:sp024_ty,r:sp024_tz,r:sp025_tx,r:sp025_ty,r:sp025_tz,r:sp026_tx,r:sp026_ty,r:sp026_tz,r:sp027_tx,r:sp027_ty,r:sp027_tz,r:sp028_tx,r:sp028_ty,r:sp028_tz,r:sp029_tx,r:sp029_ty,r:sp029_tz,r:sp030_tx,r:sp030_ty,r:sp030_tz,r:sp031_tx,r:sp031_ty,r:sp031_tz,r:sp032_tx,r:sp032_ty,r:sp032_tz,r:sp033_tx,r:sp033_ty,r:sp033_tz,r:sp034_tx,r:sp034_ty,r:sp034_tz,r:sp035_tx,r:sp035_ty,r:sp035_tz,r:sp036_tx,r:sp036_ty,r:sp036_tz,r:sp037_tx,r:sp037_ty,r:sp037_tz,r:sp038_tx,r:sp038_ty,r:sp038_tz,r:sp039_tx,r:sp039_ty,r:sp039_tz,r:sp040_tx,r:sp040_ty,r:sp040_tz,r:lj01_tx,r:lj01_ty,r:lj01_tz,r:lj02_tx,r:lj02_ty,r:lj02_tz,r:lj03_tx,r:lj03_ty,r:lj03_tz,r:lj04_tx,r:lj04_ty,r:lj04_tz,r:lj05_tx,r:lj05_ty,r:lj05_tz,r:lj06_tx,r:lj06_ty,r:lj06_tz,r:lj07_tx,r:lj07_ty,r:lj07_tz,r:lj08_tx,r:lj08_ty,r:lj08_tz,r:lj09_tx,r:lj09_ty,r:lj09_tz,r:lj010_tx,r:lj010_ty,r:lj010_tz,r:lj012_tx,r:lj012_ty,r:lj012_tz,r:lj013_tx,r:lj013_ty,r:lj013_tz,r:lj014_tx,r:lj014_ty,r:lj014_tz,r:lj015_tx,r:lj015_ty,r:lj015_tz,r:lj016_tx,r:lj016_ty,r:lj016_tz,r:lj017_tx,r:lj017_ty,r:lj017_tz,r:lj018_tx,r:lj018_ty,r:lj018_tz,r:lj019_tx,r:lj019_ty,r:lj019_tz,r:lj020_tx,r:lj020_ty,r:lj020_tz,r:lj021_tx,r:lj021_ty,r:lj021_tz,r:lj022_tx,r:lj022_ty,r:lj022_tz,r:lj023_tx,r:lj023_ty,r:lj023_tz,r:pt01_tx,r:pt01_ty,r:pt01_tz,r:pt02_tx,r:pt02_ty,r:pt02_tz,r:pt03_tx,r:pt03_ty,r:pt03_tz,r:pt04_tx,r:pt04_ty,r:pt04_tz,r:pt05_tx,r:pt05_ty,r:pt05_tz,r:pt06_tx,r:pt06_ty,r:pt06_tz,r:pt07_tx,r:pt07_ty,r:pt07_tz,r:pt08_tx,r:pt08_ty,r:pt08_tz,r:pt09_tx,r:pt09_ty,r:pt09_tz,r:pt010_tx,r:pt010_ty,r:pt010_tz,r:ch01_tx,r:ch01_ty,r:ch01_tz,r:ch02_tx,r:ch02_ty,r:ch02_tz,r:ch03_tx,r:ch03_ty,r:ch03_tz,r:op01_tx,r:op01_ty,r:op01_tz,r:op02_tx,r:op02_ty,r:op02_tz,r:op03_tx,r:op03_ty,r:op03_tz,r:op04_tx,r:op04_ty,r:op04_tz,r:op05_tx,r:op05_ty,r:op05_tz,r:op06_tx,r:op06_ty,r:op06_tz,r:op07_tx,r:op07_ty,r:op07_tz,r:op08_tx,r:op08_ty,r:op08_tz,r:op09_tx,r:op09_ty,r:op09_tz,r:op010_tx,r:op010_ty,r:op010_tz,r:op011_tx,r:op011_ty,r:op011_tz,r:op012_tx,r:op012_ty,r:op012_tz,r:op013_tx,r:op013_ty,r:op013_tz,r:op014_tx,r:op014_ty,r:op014_tz,r:op015_tx,r:op015_ty,r:op015_tz,r:op016_tx,r:op016_ty,r:op016_tz,r:op017_tx,r:op017_ty,r:op017_tz,r:op018_tx,r:op018_ty,r:op018_tz,r:op019_tx,r:op019_ty,r:op019_tz,r:op020_tx,r:op020_ty,r:op020_tz,r:op021_tx,r:op021_ty,r:op021_tz,r:op022_tx,r:op022_ty,r:op022_tz,r:op023_tx,r:op023_ty,r:op023_tz,r:op024_tx,r:op024_ty,r:op024_tz,r:op025_tx,r:op025_ty,r:op025_tz,r:op026_tx,r:op026_ty,r:op026_tz,r:op027_tx,r:op027_ty,r:op027_tz
100,2.32722773,6.814821312,14.85280713,2.255151208,6.274305335,14.71148727,2.363986932,6.291251789,14.39997032,2.040797254,6.283396747,14.21697047,1.859994739,6.571804277,14.51814097,1.531184839,6.514671609,14.24372575,1.667217034,6.5026065,14.07671641,1.748746598,6.258689898,14.12927332,3.726643837,6.266670576,14.8417542,3.299906484,6.466348552,14.89591905,3.626140698,7.078944479,14.92546181,4.212658532,7.039029452,14.7618915,4.373010316,6.371336541,14.68468993,4.956153933,6.5004067,14.71112295,4.842866205,7.224054611,14.54269363,4.518836505,7.612553099,14.74489016,4.277436114,7.96799685,14.94299143,4.643162538,8.423076423,14.90500194,5.017500197,8.201705164,14.67627926,5.263021258,7.937549423,14.34836205,5.433007592,6.517728559,14.54189709,5.940171205,6.594404347,14.21933692,5.898250369,7.283926689,14.07262031,5.942425822,7.92478213,14.00832101,6.15833766,8.716088354,13.77293368,5.828548528,8.691268658,14.23898217,5.137300638,9.17250932,14.79528718,5.656374832,9.852413975,14.3985253,6.107689313,9.476574553,13.9674365,6.344955063,9.174827592,13.29897589,6.44273818,9.517145927,12.71962926,6.348674892,9.65402469,13.10334057,6.342261093,9.924417145,12.80960132,6.376191536,9.798312995,12.12167322,6.724189471,9.71982119,11.75059084,6.432811357,7.254257183,12.88542925,6.007149881,6.919817946,13.68744368,-0.959829733,6.990771508,14.41346357,-1.145182591,6.022860014,14.09852675,-1.206499804,6.480673657,14.23726326,-1.122232085,5.92607235,14.07668112,-0.418344832,6.123794518,13.69790147,-0.402579798,6.55857385,13.87421092,0.103365263,6.988244514,13.84797633,0.178715627,6.208472205,13.50644847,0.867373802,6.361807609,13.28008942,0.721812576,6.83372683,13.40437833,0.638517149,7.428040938,13.90771233,1.1808738,7.175069666,13.23747054,1.698187382,6.847181685,13.03709895,1.795331115,6.589086375,12.93603493,2.68413709,6.904969951,12.27898111,2.683016412,6.956999165,12.68486897,3.472307231,7.165911177,12.38070397,3.44357911,6.997970493,12.381977,4.74753487,7.307480601,11.98004647,4.681854206,7.955382942,11.79770153,4.319868875,8.870735053,11.3808066,5.468077058,10.00960116,11.48842543,5.470914722,8.879110388,11.22418786,5.692705149,8.053643086,11.46783587,5.829444109,7.514546164,11.63249796,6.416429333,7.568879601,11.51871684,6.381505135,8.019705178,11.59481258,3.700764915,6.742142272,13.35245771,2.097147703,6.45288465,13.85656168,1.151318207,6.233671121,14.14610683,0.456505501,6.083113091,14.35369484,5.072835123,7.160681329,12.97219733,6.720660021,7.431588458,12.44660649,0.456505501,6.083113091,14.35369484,1.151318207,6.233671121,14.14610683,2.097147703,6.45288465,13.85656168,3.700764915,6.742142272,13.35245771,3.318838102,9.24395074,15.2292597,2.952741473,9.058350987,15.10074401,2.776819202,8.800927483,15.069847,2.675674348,8.728310449,15.12415726,2.73310686,8.361782699,14.85441583,2.933651191,8.507945523,14.81742941,3.064011961,8.920870513,14.73621287,3.343152401,9.214460632,14.68877305,3.619238169,9.607171448,14.76777725,3.842629949,9.911911198,14.28718998,3.519441867,9.277623745,14.16072062,3.228232018,8.885193815,14.08511849,2.881467117,8.493419934,14.15243486,2.495849161,8.179331193,14.27402171,2.288124324,8.005088585,14.01631881,2.668025353,8.105200677,13.73628407,3.098536835,8.516995648,13.49911711,3.587829389,9.157714801,13.35465229,3.859461302,9.585349176,13.51909202,4.026462462,10.06988677,13.72598764,4.239328903,10.18598985,13.1630202,4.396704004,9.856369402,13.0718038,4.220074991,9.45255612,12.37508885,3.723676715,8.842940979,12.73769361,3.154342889,8.333719668,13.09310977,2.70366903,7.88109086,13.29650261,1.54359524,7.789198317,13.99073214,1.718304797,7.328860324,13.43943469,2.321241523,7.579897277,13.41019252,2.227761007,7.229367542,12.95726332,3.366051823,8.421674659,12.58328777,3.694020977,8.571643159,12.49958868,4.186819834,9.191927108,11.97144603,4.677186153,9.501533444,11.65175594,4.514765859,9.15945928,11.30747302,4.088008876,8.774349404,11.43626105,3.859157676,8.43572094,11.65316337,3.64402753,7.929907328,11.97903214,3.122520526,7.76741859,12.08495123,4.652973489,9.787816224,12.23678728,-0.254233493,5.985107465,14.94277917,-0.167146037,6.599853346,15.23813576,-0.103862673,6.692095928,14.83276347,0.19103826,7.302246213,14.84850229,0.369263221,7.244457354,15.09317249,0.496813667,7.154721925,15.46374067,1.118374987,7.608898837,15.53921756,1.102213693,7.529511609,15.29220329,0.873033831,7.791539713,15.01164633,0.770914653,7.981199882,14.80838469,1.444363083,8.260610858,14.7439801,1.710197864,7.923248453,14.82728845,1.787691162,7.971148122,15.25330392,1.811472396,8.018767473,15.42853105,2.201949388,8.233165415,15.25512502,2.225545389,8.170649191,14.99036374,2.174102405,8.227878584,14.71445858,2.086712606,8.679304722,14.91024652,2.370589769,8.894866031,14.76205401,2.591881333,8.454614535,14.67527403,2.953788269,8.577206272,14.98545915,2.765307672,8.851565987,15.37694414,5.999030467,9.90053445,11.83441869,6.353504108,9.768595143,12.04245624,6.623486706,9.52562161,11.84094061,6.132002826,9.638202193,11.4452685,6.1710907,9.07475193,11.36712478,6.521982039,9.032819553,11.62831555,6.482546009,8.590442771,11.52098134,6.185682124,8.536061703,11.45185297,6.188192355,8.126599046,11.46507982,6.552232269,8.150841767,11.57203957,1.509388383,7.046003486,14.33105818,2.239199889,7.685701725,14.52503251,2.950455474,8.537790928,14.61346114,4.355329096,9.828547729,15.00273621,4.274922063,9.882954814,14.43715271,4.743246822,9.987080755,14.66151541,5.07244736,10.10814476,14.33590353,4.722610567,10.08905168,14.1086141,4.379465655,10.01285188,13.93342679,4.403704989,10.09091506,13.48718565,4.899852419,10.20335733,13.57087231,5.589653862,10.23593164,13.79592043,5.844302271,10.24482932,13.4802884,5.480948815,10.24369376,13.3052493,4.978633257,10.20228181,13.19731488,4.463070077,10.0408819,13.33244712,4.581409981,9.962193306,12.93906213,5.120961766,10.14125112,12.96691207,5.70622658,10.30652493,12.97750592,6.17429469,10.22969046,13.16143448,6.288332382,10.20371969,12.85804186,6.200202007,10.20860993,12.60425175,5.907333405,10.12924435,12.70788958,5.488902123,10.23548447,12.56167028,5.269757659,10.11100963,12.66960659,4.951552517,10.1232439,12.59114065,4.923073382,10.0999645,12.7679818,4.719040141,9.967470233,12.6631301,4.594781967,10.2320418,12.34924469,5.254253769,10.30827345,12.53930111
101,2.313883543,6.806733852,14.854784,2.241791576,6.266193379,14.71356575,2.35046229,6.283114809,14.40198985,2.027177663,6.275203149,14.21916022,1.846501666,6.563626683,14.52039131,1.517554277,6.506425987,14.2461551,1.653500288,6.494355875,14.07907596,1.735083794,6.250454314,14.13161897,3.712017556,6.266369005,14.84183967,3.285120767,6.465541345,14.89660648,3.610709702,7.07848031,14.92615269,4.197086508,7.039313947,14.76189721,4.358090208,6.371845883,14.68411037,4.941120019,6.501545939,14.70996427,4.826841332,7.225169627,14.54210127,4.502609988,7.61318659,14.74489829,4.261039824,7.968242853,14.94348688,4.626219136,8.423750173,14.90536094,5.000543435,8.202932075,14.67608235,5.245986787,7.939246815,14.34772859,5.417763043,6.519498355,14.54021153,5.924477334,6.59693095,14.21712642,5.881627719,7.286495025,14.070875,5.925021119,7.927437773,14.00691429,6.139791165,8.719124884,13.77176326,5.81055556,8.69365806,14.23816806,5.119403194,9.173796204,14.79554339,5.637276541,9.854515249,14.39860873,6.088520335,9.479436755,13.96678383,6.325365917,9.178357086,13.29787348,6.422116518,9.521133799,12.71862453,6.328334584,9.657676223,13.1025245,6.321290151,9.928238981,12.80895656,6.354584273,9.802588509,12.12091436,6.702250142,9.724706658,11.74939247,6.414881903,7.258135601,12.88306438,5.990495767,6.922740122,13.68535531,-0.972767801,6.977501042,14.42532382,-1.156577059,6.009246175,14.11053784,-1.218641548,6.466902371,14.2494614,-1.133455623,5.912512062,14.08863533,-0.430654895,6.111818827,13.70867047,-0.415522539,6.546600667,13.88502916,0.089447649,6.977367078,13.85799312,0.165888397,6.19781835,13.51619726,0.853820309,6.352679208,13.28867134,0.707456622,6.824261586,13.41329592,0.623751822,7.4183074,13.91687866,1.165489784,7.166623503,13.24565258,1.68316154,6.839887714,13.04432617,1.780686678,6.582020206,12.94304821,2.667667663,6.899935442,12.28450979,2.667138761,6.95189189,12.69040818,3.455448005,7.162559928,12.38491171,3.427084696,6.9945574,12.38620488,4.729670181,7.306951252,11.98206826,4.662274994,7.954741834,11.79995202,4.297592134,8.869382489,11.3838473,5.443524403,10.01070601,11.48967597,5.448343811,8.880269735,11.22523406,5.672337769,8.055241006,11.46835114,5.810525454,7.516412045,11.63268054,6.39719378,7.572032202,11.5178912,6.361428628,8.022768162,11.59412709,3.686505157,6.739117072,13.35619287,2.084392889,6.446311083,13.86302605,1.139542443,6.225006152,14.15417235,0.445417467,6.072912624,14.36293842,5.057007085,7.16068291,12.97362749,6.703329207,7.4352376,12.44522755,0.445417467,6.072912624,14.36293842,1.139542443,6.225006152,14.15417235,2.084392889,6.446311083,13.86302605,3.686505157,6.739117072,13.35619287,3.297787509,9.243269677,15.23234137,2.932125006,9.056533207,15.10423704,2.756886372,8.79859824,15.07372303,2.655969977,8.725766335,15.12817038,2.714247846,8.359098785,14.85880052,2.914372988,8.505765629,14.82153982,3.043564267,8.918953802,14.73979479,3.321878267,9.213249544,14.69187389,3.596938994,9.606796745,14.77028943,3.819230852,9.911612578,14.28924061,3.49769853,9.276309304,14.1636527,3.207514928,8.883005605,14.08864746,2.861855003,8.490364524,14.15659126,2.477161323,8.175362446,14.27874187,2.269766522,8.000271298,14.02134846,2.649236392,8.101107295,13.74098905,3.078492677,8.513809775,13.50312543,3.565959107,9.1556976,13.35767846,3.836518989,9.584250351,13.52149351,4.002317571,10.06946833,13.72776082,4.214551029,10.1855288,13.16454567,4.372771001,9.856237174,13.07360358,4.196849787,9.451176586,12.37743382,3.702315607,8.840613971,12.7409903,3.134569,8.330238449,13.0972888,2.685242527,7.876610208,13.3014347,1.525813261,7.782328712,13.99642021,1.701464739,7.321859679,13.44553165,2.303699765,7.574503197,13.41567236,2.210918742,7.223221031,12.9631825,3.345751391,8.418206428,12.5872507,3.673264265,8.568973975,12.5032012,4.164077008,9.190012934,11.97409723,4.653419536,9.500598974,11.6537893,4.491737041,9.157704698,11.30997525,4.066101751,8.771577843,11.43942852,3.838294536,8.432567686,11.65683301,3.624724369,7.926530638,11.9833803,3.103720937,7.762741024,12.08977289,4.628756838,9.787460092,12.23851848,-0.265584588,5.978035495,14.93329187,-0.180030868,6.591151321,15.23246037,-0.118010392,6.686265301,14.82755671,0.174729561,7.297360922,14.84661194,0.353722396,7.238620628,15.09049375,0.48244508,7.146930046,15.46017692,1.102540542,7.602846505,15.53720745,1.086097877,7.52501511,15.28971708,0.855333672,7.788039141,15.01139967,0.752066705,7.978651702,14.80961417,1.424356249,8.260907327,14.74550673,1.691593185,7.923970692,14.82600474,1.769891451,7.969368757,15.25214693,1.793903448,8.015929154,15.42762699,2.183207732,8.232862949,15.25473884,2.206420584,8.172161484,14.98952179,2.154138882,8.231004032,14.71411406,2.065575754,8.680824317,14.91304554,2.348334874,8.898371926,14.76562011,2.571008594,8.459498176,14.67546276,2.93318338,8.581369274,14.98561922,2.744616435,8.852485878,15.37931578,5.975634091,9.902103985,11.83541302,6.330791396,9.770749824,12.0426533,6.600838336,9.528416934,11.84045363,6.108325488,9.640244339,11.44584884,6.148361204,9.076914411,11.36731837,6.499868002,9.035531197,11.62776812,6.461082341,8.593135799,11.52027378,6.164185136,8.538208189,11.45172302,6.16752753,8.12874417,11.46472162,6.53173716,8.153645195,11.57094987,1.496005699,7.036383135,14.33493894,2.22291718,7.679345662,14.52901007,2.930391264,8.53457631,14.61744705,4.3322535,9.830289511,15.00607946,4.251246917,9.883993895,14.44051434,4.719486142,9.989515013,14.66440323,5.048110433,10.11113507,14.3384167,4.698138692,10.09094716,14.11142983,4.355047421,10.01371562,13.93658961,4.378723454,10.09144864,13.4902606,4.874649405,10.20523371,13.57344354,5.564548235,10.23977084,13.7978997,5.818915923,10.24904297,13.48205216,5.455424147,10.2468238,13.30731088,4.953128517,10.20403172,13.19982299,4.438090399,10.04143168,13.33551754,4.556310966,9.962700729,12.94210515,5.095425121,10.14316313,12.96935761,5.680273373,10.30994342,12.97932873,6.148686256,10.23446862,13.16294227,6.26254296,10.20852333,12.8594795,6.174193719,10.21296512,12.60575725,5.881613732,10.13294136,12.70970369,5.462792931,10.23798184,12.56373309,5.24405579,10.11304143,12.67195734,4.925756582,10.12439241,12.59374056,4.897481146,10.10119553,12.77062524,4.693702425,9.968087511,12.66605631,4.568511832,10.23206444,12.35204078,5.227940878,10.31015042,12.54149177
